#SPIKE measurement file - Tool Measurement /  Analyser 2016 (SPIKE@pro-micron GmbH)
#date: 09/05/2022 operator: 
#process: 
#tool: 
#material: 
#tool gage: 
#d = 12          z = 
#ap = 1          ae = 3
#vc = 45          n = 2
#f = 0.03          vf = WS2(4)
#X = 0022
#cooling: Internal
#unit type: metric
#note: 
#BTKaBlue Version: 13.5 
#READ Version: READ 1.2 SW-Version: 0x0008
#SPIKE Version: SPIKE 1.2
#SW-Version: 0x0006
#SN-Nr.: 0xa258
#cal tension: 2.685757
#cal torsion: 0.026912
#cal bending moment X: 0.021951
#cal bending moment Y: 0.021964
#lever arm: 47.2
#SPIKE position: vertical
#autoBM: 0.679718
#triggerchannel: Bending moment [Nm] triggervalue: 2.000000
###
Tension;Torsion;Bending moment X;Bending moment Y;Time;Temperature
[N];[Nm];[Nm];[Nm];[s];[°C]
-51.029383;0.941920;-0.109755;1.164092;2900.991600;23.875000
-29.543327;0.618976;1.075599;1.076236;2900.992000;23.875000
-158.459663;0.188384;0.065853;0.285532;2900.992400;23.875000
-51.029383;-1.533984;0.329265;-0.153748;2900.992800;23.875000
2.685757;-0.511328;0.987795;0.109820;2900.993200;23.875000
24.171813;-0.565152;0.460971;0.109820;2900.993600;23.875000
2.685757;-1.587808;0.021951;-0.241604;2900.994000;23.875000
-153.088149;0.026912;0.021951;0.724812;2900.994400;23.875000
-56.400897;-0.349856;1.734129;0.241604;2900.994800;23.875000
-61.772411;0.403680;0.943893;-0.021964;2900.995200;23.875000
51.029383;0.349856;0.987795;0.153748;2900.995600;23.875000
34.914841;-0.349856;-0.241461;0.285532;2900.996000;23.875000
-18.800299;-1.049568;-0.285363;-0.021964;2900.996400;23.875000
-40.286355;0.026912;0.417069;0.417316;2900.996800;23.875000
-61.772411;-1.103392;0.768285;0.944452;2900.997200;23.875000
-40.286355;1.587808;0.943893;1.823012;2900.997600;23.875000
29.543327;-0.080736;-0.987795;0.109820;2900.998000;23.875000
-72.515439;-0.457504;0.768285;-0.109820;2900.998400;23.875000
24.171813;0.780448;-0.548775;-0.329460;2900.998800;23.875000
-104.744523;-1.103392;0.636579;-0.593028;2900.999200;23.875000
45.657869;-0.565152;-0.812187;-0.768740;2900.999600;23.875000
-51.029383;-0.080736;0.021951;-0.505172;2901.000000;23.875000
51.029383;0.242208;0.899991;0.197676;2901.000400;23.875000
8.057271;-0.080736;0.592677;0.153748;2901.000800;23.875000
-40.286355;0.349856;-0.109755;0.109820;2901.001200;23.875000
-67.143925;-0.134560;0.285363;0.021964;2901.001600;23.875000
-24.171813;-0.995744;0.241461;-0.329460;2901.002000;23.875000
-29.543327;-0.403680;0.329265;0.768740;2901.002400;23.875000
-61.772411;-0.511328;0.417069;0.197676;2901.002800;23.875000
67.143925;1.103392;1.163403;0.065892;2901.003200;23.875000
29.543327;-0.457504;-0.109755;-0.065892;2901.003600;23.875000
77.886953;-0.511328;0.417069;-0.944452;2901.004000;23.875000
34.914841;-0.672800;0.504873;0.988380;2901.004400;23.875000
-45.657869;-0.834272;0.417069;0.593028;2901.004800;23.875000
2.685757;0.026912;0.285363;0.329460;2901.005200;23.875000
18.800299;-0.242208;0.680481;-0.021964;2901.005600;23.875000
18.800299;0.780448;0.548775;1.164092;2901.006000;23.875000
40.286355;0.134560;0.899991;-0.197676;2901.006400;23.875000
-56.400897;1.533984;-0.021951;0.724812;2901.006800;23.875000
24.171813;-0.349856;1.207305;0.768740;2901.007200;23.875000
-104.744523;0.134560;0.021951;0.109820;2901.007600;23.875000
2.685757;0.565152;0.724383;-0.417316;2901.008000;23.875000
-56.400897;0.349856;0.285363;0.856596;2901.008400;23.875000
-18.800299;0.672800;0.241461;0.593028;2901.008800;23.875000
-18.800299;0.565152;0.812187;0.549100;2901.009200;23.875000
-45.657869;-0.134560;0.109755;-0.021964;2901.009600;23.875000
-34.914841;0.511328;-0.065853;-0.109820;2901.010000;23.875000
-29.543327;-1.910752;0.592677;0.065892;2901.010400;23.875000
-67.143925;1.264864;-0.153657;-0.197676;2901.010800;23.875000
40.286355;0.565152;-0.417069;0.636956;2901.011200;23.875000
94.001495;1.103392;0.812187;1.076236;2901.011600;23.875000
67.143925;0.296032;0.417069;0.197676;2901.012000;23.875000
-110.116037;-0.565152;-0.065853;-0.505172;2901.012400;23.875000
8.057271;-0.080736;-0.153657;0.197676;2901.012800;23.875000
-131.602093;-0.618976;-0.021951;-0.505172;2901.013200;23.875000
-2.685757;-0.349856;0.373167;0.065892;2901.013600;23.875000
72.515439;0.995744;-0.021951;0.109820;2901.014000;23.875000
13.428785;2.179872;1.163403;1.076236;2901.014400;23.875000
-72.515439;-0.242208;0.417069;0.680884;2901.014800;23.875000
-83.258467;-0.888096;0.373167;0.900524;2901.015200;23.875000
-13.428785;-0.457504;0.680481;0.373388;2901.015600;23.875000
-99.373009;-0.726624;1.119501;-0.241604;2901.016000;23.875000
-8.057271;-0.296032;-0.021951;-0.680884;2901.016400;23.875000
-88.629981;0.134560;-0.153657;-0.417316;2901.016800;23.875000
-2.685757;0.995744;1.031697;0.900524;2901.017200;23.875000
-115.487551;-0.834272;-0.153657;0.944452;2901.017600;23.875000
61.772411;0.026912;0.329265;1.164092;2901.018000;23.875000
2.685757;0.188384;0.504873;-0.944452;2901.018400;23.875000
-34.914841;-0.242208;0.460971;0.505172;2901.018800;23.875000
-67.143925;-0.780448;-0.812187;-0.109820;2901.019200;23.875000
18.800299;0.672800;-0.285363;-0.153748;2901.019600;23.875000
2.685757;0.026912;1.031697;0.549100;2901.020000;23.875000
