#SPIKE measurement file - Tool Measurement /  Analyser 2016 (SPIKE@pro-micron GmbH)
#date: 09/05/2022 operator: 
#process: 
#tool: 
#material: 
#tool gage: 
#d = 12          z = 
#ap = 1          ae = 3
#vc = 45          n = 2
#f = 0.03          vf = WS2(4)
#X = 0022
#cooling: Internal
#unit type: metric
#note: 
#BTKaBlue Version: 13.5 
#READ Version: READ 1.2 SW-Version: 0x0008
#SPIKE Version: SPIKE 1.2
#SW-Version: 0x0006
#SN-Nr.: 0xa258
#cal tension: 2.685757
#cal torsion: 0.026912
#cal bending moment X: 0.021951
#cal bending moment Y: 0.021964
#lever arm: 47.2
#SPIKE position: vertical
#autoBM: 0.679718
#triggerchannel: Bending moment [Nm] triggervalue: 2.000000
###
Tension;Torsion;Bending moment X;Bending moment Y;Time;Temperature
[N];[Nm];[Nm];[Nm];[s];[°C]
147.716635;1.264864;0.943893;0.329460;3268.522800;24.000000
-56.400897;-0.618976;0.197559;-0.109820;3268.523200;24.000000
-24.171813;0.511328;0.899991;0.549100;3268.523600;24.000000
-104.744523;-0.242208;0.680481;-0.329460;3268.524000;24.000000
-142.345121;0.672800;0.724383;0.197676;3268.524400;24.000000
-18.800299;-0.188384;-0.460971;-0.241604;3268.524800;24.000000
-83.258467;-0.242208;0.329265;0.461244;3268.525200;24.000000
83.258467;1.695456;1.075599;0.329460;3268.525600;24.000000
2.685757;0.672800;-0.768285;0.373388;3268.526000;24.000000
-158.459663;-1.049568;0.109755;-0.636956;3268.526400;24.000000
115.487551;-0.349856;0.197559;1.032308;3268.526800;24.000000
-110.116037;-0.618976;0.856089;-0.197676;3268.527200;24.000000
104.744523;-0.080736;0.197559;-0.417316;3268.527600;24.000000
-83.258467;-1.049568;-0.153657;-0.197676;3268.528000;24.000000
115.487551;2.126048;0.636579;1.208020;3268.528400;24.000000
-83.258467;-0.296032;-0.197559;0.241604;3268.528800;24.000000
-163.831177;-0.242208;0.768285;-0.065892;3268.529200;24.000000
51.029383;-0.457504;1.119501;1.515516;3268.529600;24.000000
-115.487551;-1.211040;-0.153657;-0.021964;3268.530000;24.000000
-2.685757;-0.457504;0.065853;0.153748;3268.530400;24.000000
-40.286355;-0.672800;0.109755;0.109820;3268.530800;24.000000
-34.914841;1.103392;0.065853;1.076236;3268.531200;24.000000
18.800299;0.188384;-0.592677;-0.021964;3268.531600;24.000000
-8.057271;-1.318688;0.504873;-0.329460;3268.532000;24.000000
-51.029383;0.134560;-0.109755;0.549100;3268.532400;24.000000
61.772411;-1.372512;-0.768285;-0.065892;3268.532800;24.000000
