#SPIKE measurement file - Tool Measurement /  Analyser 2016 (SPIKE@pro-micron GmbH)
#date: 11/05/2022 operator: 
#process: 
#tool: 
#material: 
#tool gage: 
#d = 12          z = 
#ap = 1          ae = 3
#vc = 45          n = 2
#f = 0.03          vf = WS2(4)
#X = 0025
#cooling: Internal
#unit type: metric
#note: 
#BTKaBlue Version: 13.5 
#READ Version: READ 1.2 SW-Version: 0x0008
#SPIKE Version: SPIKE 1.2
#SW-Version: 0x0006
#SN-Nr.: 0xa258
#cal tension: 2.685757
#cal torsion: 0.026912
#cal bending moment X: 0.021951
#cal bending moment Y: 0.021964
#lever arm: 47.2
#SPIKE position: vertical
#autoBM: 0.624152
#triggerchannel: Bending moment [Nm] triggervalue: 2.000000
###
Tension;Torsion;Bending moment X;Bending moment Y;Time;Temperature
[N];[Nm];[Nm];[Nm];[s];[°C]
-99.373009;0.403680;1.317060;1.317840;3779.545200;23.312500
-24.171813;-0.565152;0.351216;0.878560;3779.545600;23.312500
-13.428785;0.349856;-0.131706;0.527136;3779.546000;23.312500
-99.373009;-0.457504;-0.087804;0.219640;3779.546400;23.312500
-174.574205;-1.211040;0.307314;0.702848;3779.546800;23.312500
-99.373009;0.080736;-0.043902;-0.395352;3779.547200;23.312500
-201.431775;-0.403680;-0.570726;0.658920;3779.547600;23.312500
-77.886953;0.511328;1.975590;1.713192;3779.548000;23.312500
-2.685757;-0.672800;-0.395118;1.405696;3779.548400;23.312500
-51.029383;-1.157216;1.097550;0.395352;3779.548800;23.312500
-29.543327;-0.457504;0.219510;0.483208;3779.549200;23.312500
-34.914841;-0.457504;0.439020;0.834632;3779.549600;23.312500
72.515439;-0.134560;-0.351216;-0.614992;3779.550000;23.312500
-24.171813;0.672800;0.658530;0.263568;3779.550400;23.312500
-67.143925;1.049568;1.229256;0.966416;3779.550800;23.312500
-51.029383;0.565152;1.009746;0.395352;3779.551200;23.312500
-115.487551;-0.080736;1.185354;1.449624;3779.551600;23.312500
-51.029383;-0.780448;0.439020;0.658920;3779.552000;23.312500
-99.373009;-1.157216;0.921942;0.395352;3779.552400;23.312500
-126.230579;-0.242208;-0.087804;1.142128;3779.552800;23.312500
-110.116037;-0.134560;1.053648;0.351424;3779.553200;23.312500
-104.744523;0.941920;1.229256;1.054272;3779.553600;23.312500
34.914841;0.403680;1.317060;0.175712;3779.554000;23.312500
-77.886953;0.726624;0.395118;0.790704;3779.554400;23.312500
-72.515439;0.941920;1.404864;0.351424;3779.554800;23.312500
-115.487551;0.349856;0.790236;0.483208;3779.555200;23.312500
-51.029383;-0.726624;-0.526824;0.043928;3779.555600;23.312500
34.914841;-0.457504;0.087804;0.483208;3779.556000;23.312500
-88.629981;0.080736;1.229256;0.834632;3779.556400;23.312500
-72.515439;-1.372512;0.351216;0.351424;3779.556800;23.312500
-40.286355;-0.618976;0.965844;-1.054272;3779.557200;23.312500
-13.428785;0.672800;0.175608;0.307496;3779.557600;23.312500
-40.286355;-0.457504;0.351216;0.527136;3779.558000;23.312500
-136.973607;0.941920;-0.043902;0.351424;3779.558400;23.312500
-51.029383;-0.188384;0.834138;0.263568;3779.558800;23.312500
-18.800299;0.296032;1.141452;0.483208;3779.559200;23.312500
-99.373009;-0.672800;0.614628;1.229984;3779.559600;23.312500
-40.286355;-0.618976;0.219510;0.043928;3779.560000;23.312500
-99.373009;-0.296032;0.702432;0.702848;3779.560400;23.312500
-147.716635;-0.296032;-0.395118;0.527136;3779.560800;23.312500
-88.629981;-1.049568;0.219510;0.614992;3779.561200;23.312500
-29.543327;-0.242208;-0.087804;-0.131784;3779.561600;23.312500
-24.171813;0.941920;1.404864;0.307496;3779.562000;23.312500
-13.428785;0.188384;0.482922;0.219640;3779.562400;23.312500
-77.886953;-1.480160;0.526824;-0.483208;3779.562800;23.312500
-61.772411;-0.026912;0.482922;1.229984;3779.563200;23.312500
-120.859065;-0.780448;0.482922;1.142128;3779.563600;23.312500
-77.886953;0.188384;0.263412;0.571064;3779.564000;23.312500
-115.487551;1.264864;0.746334;0.307496;3779.564400;23.312500
-56.400897;0.565152;1.360962;1.229984;3779.564800;23.312500
-13.428785;0.026912;0.175608;-0.043928;3779.565200;23.312500
18.800299;-0.242208;-0.439020;0.834632;3779.565600;23.312500
-158.459663;-0.026912;-0.614628;0.439280;3779.566000;23.312500
-88.629981;-0.941920;0.482922;0.131784;3779.566400;23.312500
61.772411;-1.157216;-1.009746;-0.527136;3779.566800;23.312500
-45.657869;-1.211040;0.526824;-0.219640;3779.567200;23.312500
45.657869;0.834272;0.658530;0.395352;3779.567600;23.312500
-45.657869;0.026912;0.307314;0.000000;3779.568000;23.312500
18.800299;0.242208;0.746334;-0.219640;3779.568400;23.312500
-110.116037;0.403680;0.263412;-0.175712;3779.568800;23.312500
-56.400897;0.080736;-0.219510;-0.131784;3779.569200;23.312500
-120.859065;-0.080736;1.448766;-0.043928;3779.569600;23.312500
-83.258467;-0.834272;1.624374;0.043928;3779.570000;23.312500
83.258467;-0.565152;0.614628;0.966416;3779.570400;23.312500
-147.716635;0.672800;0.570726;0.000000;3779.570800;23.312500
-88.629981;0.242208;-0.395118;0.263568;3779.571200;23.312500
-45.657869;-0.349856;0.658530;0.702848;3779.571600;23.312500
