#SPIKE measurement file - Tool Measurement /  Analyser 2016 (SPIKE@pro-micron GmbH)
#date: 12/05/2022 operator: 
#process: 
#tool: 
#material: 
#tool gage: 
#d = 12          z = 
#ap = 1          ae = 3
#vc = 45          n = 2
#f = 0.03          vf = WS2(4)
#X = 0026
#cooling: Internal
#unit type: metric
#note: 
#BTKaBlue Version: 13.5 
#READ Version: READ 1.2 SW-Version: 0x0008
#SPIKE Version: SPIKE 1.2
#SW-Version: 0x0006
#SN-Nr.: 0xa258
#cal tension: 2.685757
#cal torsion: 0.026912
#cal bending moment X: 0.021951
#cal bending moment Y: 0.021964
#lever arm: 47.2
#SPIKE position: vertical
#autoBM: 0.761266
#triggerchannel: Bending moment [Nm] triggervalue: 2.000000
###
Tension;Torsion;Bending moment X;Bending moment Y;Time;Temperature
[N];[Nm];[Nm];[Nm];[s];[°C]
-306.176298;-0.995744;-0.087804;0.856596;295.108800;22.125000
-225.603588;-0.403680;0.131706;-0.593028;295.109200;22.125000
-295.433270;-0.134560;-0.043902;0.373388;295.109600;22.125000
-198.746018;-0.780448;1.492668;1.295876;295.110000;22.125000
-166.516934;0.296032;1.009746;0.988380;295.110400;22.125000
-263.204186;-0.134560;1.843884;1.032308;295.110800;22.125000
-311.547812;0.618976;0.834138;0.636956;295.111200;22.125000
-290.061756;0.511328;0.614628;0.021964;295.111600;22.125000
-338.405382;-1.211040;1.185354;0.505172;295.112000;22.125000
-284.690242;-0.457504;0.965844;0.197676;295.112400;22.125000
-284.690242;-0.780448;0.439020;0.636956;295.112800;22.125000
-96.687252;0.888096;1.317060;1.032308;295.113200;22.125000
-257.832672;0.349856;0.570726;0.680884;295.113600;22.125000
-306.176298;-0.618976;1.317060;-0.109820;295.114000;22.125000
-209.489046;0.941920;0.658530;0.856596;295.114400;22.125000
-236.346616;-0.457504;1.141452;-0.856596;295.114800;22.125000
-220.232074;-1.749280;0.087804;1.339804;295.115200;22.125000
-225.603588;-0.080736;0.790236;0.021964;295.115600;22.125000
