#SPIKE measurement file - Tool Measurement /  Analyser 2016 (SPIKE@pro-micron GmbH)
#date: 09/05/2022 operator: 
#process: 
#tool: 
#material: 
#tool gage: 
#d = 12          z = 
#ap = 1          ae = 3
#vc = 45          n = 2
#f = 0.03          vf = WS2(4)
#X = 0023
#cooling: Internal
#unit type: metric
#note: 
#BTKaBlue Version: 13.5 
#READ Version: READ 1.2 SW-Version: 0x0008
#SPIKE Version: SPIKE 1.2
#SW-Version: 0x0006
#SN-Nr.: 0xa258
#cal tension: 2.685757
#cal torsion: 0.026912
#cal bending moment X: 0.021951
#cal bending moment Y: 0.021964
#lever arm: 47.2
#SPIKE position: vertical
#autoBM: 0.679718
#triggerchannel: Bending moment [Nm] triggervalue: 2.000000
###
Tension;Torsion;Bending moment X;Bending moment Y;Time;Temperature
[N];[Nm];[Nm];[Nm];[s];[°C]
239.032373;-1.695456;0.504873;-0.285532;396.134000;24.250000
308.862055;0.834272;0.241461;0.900524;396.134400;24.250000
287.375999;-0.457504;-0.021951;-0.021964;396.134800;24.250000
287.375999;-2.179872;0.373167;-0.153748;396.135200;24.250000
196.060261;-0.188384;-0.153657;0.241604;396.135600;24.250000
298.119027;-1.211040;-0.329265;0.197676;396.136000;24.250000
308.862055;-0.941920;-0.460971;0.724812;396.136400;24.250000
367.948709;-1.695456;0.197559;0.373388;396.136800;24.250000
255.146915;0.026912;0.680481;1.559444;396.137200;24.250000
405.549307;0.026912;0.417069;1.383732;396.137600;24.250000
244.403887;-1.264864;0.109755;-0.241604;396.138000;24.250000
319.605083;-0.726624;0.548775;-0.065892;396.138400;24.250000
212.174803;-0.672800;-0.460971;0.153748;396.138800;24.250000
341.091139;-0.995744;-0.856089;-0.812668;396.139200;24.250000
335.719625;-0.403680;-0.285363;0.856596;396.139600;24.250000
324.976597;-1.157216;0.197559;0.856596;396.140000;24.250000
346.462653;-1.533984;-0.460971;-0.329460;396.140400;24.250000
421.663849;-2.287520;1.031697;-0.285532;396.140800;24.250000
212.174803;-0.995744;0.329265;0.065892;396.141200;24.250000
244.403887;0.026912;-0.548775;0.285532;396.141600;24.250000
282.004485;-0.995744;-0.504873;-0.680884;396.142000;24.250000
265.889943;-0.995744;0.197559;0.900524;396.142400;24.250000
421.663849;-1.103392;0.065853;1.164092;396.142800;24.250000
308.862055;-1.641632;0.021951;3.404420;396.143200;24.250000
319.605083;0.080736;1.119501;10.520756;396.143600;24.250000
367.948709;1.157216;3.095091;17.988516;396.144000;24.250000
255.146915;0.834272;5.860917;23.874868;396.144400;24.250000
308.862055;0.403680;4.895073;22.776668;396.144800;24.250000
303.490541;0.780448;5.114583;22.908452;396.145200;24.250000
330.348111;1.318688;5.597505;22.293460;396.145600;24.250000
308.862055;0.457504;5.290191;22.513100;396.146000;24.250000
394.806279;0.726624;5.114583;21.283116;396.146400;24.250000
335.719625;-0.026912;4.895073;20.404556;396.146800;24.250000
260.518429;-1.211040;4.938975;19.613852;396.147200;24.250000
308.862055;1.372512;5.597505;20.140988;396.147600;24.250000
389.434765;0.672800;6.738957;19.525996;396.148000;24.250000
282.004485;2.126048;6.168231;19.613852;396.148400;24.250000
265.889943;0.134560;6.475545;20.184916;396.148800;24.250000
378.691737;-0.349856;5.992623;18.427796;396.149200;24.250000
282.004485;0.618976;5.773113;18.735292;396.149600;24.250000
389.434765;0.565152;7.221879;18.647436;396.150000;24.250000
104.744523;-0.672800;5.992623;18.208156;396.150400;24.250000
470.007475;0.888096;8.890155;18.076372;396.150800;24.250000
190.688747;-0.457504;10.426725;13.595716;396.151200;24.250000
410.920821;0.242208;9.109665;13.595716;396.151600;24.250000
378.691737;-0.780448;9.285273;9.554340;396.152000;24.250000
147.716635;-2.018400;5.246289;6.962588;396.152400;24.250000
303.490541;-0.403680;0.899991;1.339804;396.152800;24.250000
158.459663;-1.856928;-0.636579;-0.285532;396.153200;24.250000
346.462653;-0.618976;0.812187;1.295876;396.153600;24.250000
