#SPIKE measurement file - Tool Measurement /  Analyser 2016 (SPIKE@pro-micron GmbH)
#date: 11/05/2022 operator: 
#process: 
#tool: 
#material: 
#tool gage: 
#d = 12          z = 
#ap = 1          ae = 3
#vc = 45          n = 2
#f = 0.03          vf = WS2(4)
#X = 0024
#cooling: Internal
#unit type: metric
#note: 
#BTKaBlue Version: 13.5 
#READ Version: READ 1.2 SW-Version: 0x0008
#SPIKE Version: SPIKE 1.2
#SW-Version: 0x0006
#SN-Nr.: 0xa258
#cal tension: 2.685757
#cal torsion: 0.026912
#cal bending moment X: 0.021951
#cal bending moment Y: 0.021964
#lever arm: 47.2
#SPIKE position: vertical
#autoBM: 0.680235
#triggerchannel: Bending moment [Nm] triggervalue: 2.000000
###
Tension;Torsion;Bending moment X;Bending moment Y;Time;Temperature
[N];[Nm];[Nm];[Nm];[s];[°C]
67.143925;0.861184;0.417069;-0.197676;202.757600;21.375000
147.716635;-0.161472;0.812187;0.768740;202.758000;21.375000
-24.171813;0.000000;0.153657;-0.285532;202.758400;21.375000
-72.515439;-0.538240;-0.241461;0.241604;202.758800;21.375000
153.088149;-1.345600;0.285363;-0.197676;202.759200;21.375000
-13.428785;-0.107648;-0.812187;0.021964;202.759600;21.375000
-94.001495;-0.161472;-1.207305;0.724812;202.760000;21.375000
-174.574205;0.000000;-0.417069;-0.065892;202.760400;21.375000
61.772411;0.107648;0.417069;0.549100;202.760800;21.375000
51.029383;0.161472;0.460971;0.329460;202.761200;21.375000
72.515439;-0.269120;0.856089;0.065892;202.761600;21.375000
34.914841;0.107648;-0.417069;-0.065892;202.762000;21.375000
-222.917831;-0.968832;0.329265;0.021964;202.762400;21.375000
83.258467;-0.215296;-0.943893;-0.724812;202.762800;21.375000
-51.029383;0.053824;0.417069;-0.461244;202.763200;21.375000
51.029383;0.269120;0.329265;-0.153748;202.763600;21.375000
-2.685757;0.053824;0.153657;0.109820;202.764000;21.375000
45.657869;0.322944;-0.329265;-0.944452;202.764400;21.375000
-45.657869;-0.107648;0.241461;0.417316;202.764800;21.375000
-34.914841;0.161472;0.329265;-0.593028;202.765200;21.375000
34.914841;-0.645888;-0.197559;-1.559444;202.765600;21.375000
-83.258467;0.430592;0.197559;0.197676;202.766000;21.375000
45.657869;0.592064;0.548775;0.680884;202.766400;21.375000
29.543327;-1.076480;-0.153657;0.549100;202.766800;21.375000
-51.029383;0.161472;-0.065853;-0.505172;202.767200;21.375000
-24.171813;-0.645888;0.812187;1.691228;202.767600;21.375000
-72.515439;0.699712;5.641407;3.931556;202.768000;21.375000
-83.258467;-0.430592;4.324347;2.657644;202.768400;21.375000
-2.685757;0.161472;0.153657;0.197676;202.768800;21.375000
77.886953;0.592064;0.109755;-0.021964;202.769200;21.375000
56.400897;0.322944;-0.065853;-0.065892;202.769600;21.375000
-67.143925;-0.538240;-0.065853;-0.724812;202.770000;21.375000
8.057271;0.053824;-0.504873;0.285532;202.770400;21.375000
-45.657869;-0.215296;0.373167;-0.285532;202.770800;21.375000
-29.543327;0.322944;-1.119501;-0.593028;202.771200;21.375000
51.029383;0.430592;-0.636579;0.021964;202.771600;21.375000
110.116037;0.645888;1.339011;-0.241604;202.772000;21.375000
-120.859065;0.430592;0.285363;-0.241604;202.772400;21.375000
88.629981;0.699712;-0.241461;-0.549100;202.772800;21.375000
2.685757;-0.430592;-0.460971;0.153748;202.773200;21.375000
-158.459663;-0.430592;0.724383;0.856596;202.773600;21.375000
-18.800299;-0.807360;-0.285363;-0.417316;202.774000;21.375000
29.543327;-0.807360;-0.197559;-0.680884;202.774400;21.375000
104.744523;1.614720;1.119501;0.241604;202.774800;21.375000
-13.428785;-1.130304;-1.207305;-0.505172;202.775200;21.375000
-34.914841;0.322944;0.768285;0.065892;202.775600;21.375000
-131.602093;-0.215296;-0.548775;0.461244;202.776000;21.375000
-40.286355;-0.053824;0.241461;-0.636956;202.776400;21.375000
67.143925;-0.699712;-0.285363;-0.109820;202.776800;21.375000
-29.543327;0.538240;0.021951;0.329460;202.777200;21.375000
-61.772411;-0.161472;0.329265;0.680884;202.777600;21.375000
8.057271;0.322944;-0.153657;0.241604;202.778000;21.375000
-56.400897;0.968832;0.329265;-0.373388;202.778400;21.375000
8.057271;0.915008;-0.329265;0.065892;202.778800;21.375000
-13.428785;-0.107648;-0.724383;-0.197676;202.779200;21.375000
67.143925;0.484416;-0.504873;-0.988380;202.779600;21.375000
94.001495;1.022656;-0.373167;0.812668;202.780000;21.375000
40.286355;0.699712;-0.109755;-0.197676;202.780400;21.375000
8.057271;0.053824;-0.329265;0.680884;202.780800;21.375000
-104.744523;-0.107648;-0.285363;-0.241604;202.781200;21.375000
2.685757;0.538240;-0.153657;-0.636956;202.781600;21.375000
-88.629981;0.107648;0.768285;0.329460;202.782000;21.375000
-29.543327;-0.538240;-0.812187;-0.505172;202.782400;21.375000
-51.029383;0.376768;-0.109755;-0.021964;202.782800;21.375000
-2.685757;0.053824;0.329265;1.208020;202.783200;21.375000
51.029383;0.107648;0.153657;0.768740;202.783600;21.375000
-24.171813;-0.807360;0.021951;0.065892;202.784000;21.375000
-142.345121;0.053824;0.592677;-0.021964;202.784400;21.375000
34.914841;-1.507072;-0.065853;0.461244;202.784800;21.375000
94.001495;0.053824;0.197559;-0.109820;202.785200;21.375000
45.657869;0.484416;0.548775;0.065892;202.785600;21.375000
77.886953;0.430592;0.636579;0.856596;202.786000;21.375000
104.744523;0.053824;-0.285363;0.505172;202.786400;21.375000
-72.515439;-1.345600;-0.065853;-0.197676;202.786800;21.375000
-24.171813;-0.861184;-0.329265;-0.461244;202.787200;21.375000
-110.116037;-0.269120;0.417069;0.241604;202.787600;21.375000
-18.800299;-0.053824;-0.153657;-0.329460;202.788000;21.375000
-24.171813;0.430592;0.329265;0.505172;202.788400;21.375000
18.800299;0.000000;0.373167;0.373388;202.788800;21.375000
104.744523;0.161472;0.021951;0.505172;202.789200;21.375000
-94.001495;-0.215296;-0.329265;0.505172;202.789600;21.375000
-115.487551;0.753536;-0.504873;-0.900524;202.790000;21.375000
-142.345121;-0.430592;-0.241461;-0.417316;202.790400;21.375000
-120.859065;-0.430592;0.021951;1.251948;202.790800;21.375000
72.515439;0.645888;-0.021951;1.032308;202.791200;21.375000
45.657869;0.538240;0.460971;0.549100;202.791600;21.375000
56.400897;0.053824;-2.173149;-1.954796;202.792000;21.375000
-51.029383;0.376768;-4.807269;-3.360492;202.792400;21.375000
-88.629981;0.269120;-6.958467;-2.350148;202.792800;21.375000
-18.800299;-0.053824;-4.938975;-1.823012;202.793200;21.375000
61.772411;0.861184;-0.329265;0.417316;202.793600;21.375000
-2.685757;-0.645888;0.373167;0.241604;202.794000;21.375000
2.685757;0.484416;-1.031697;0.636956;202.794400;21.375000
56.400897;0.645888;0.899991;0.065892;202.794800;21.375000
-34.914841;0.968832;0.812187;0.417316;202.795200;21.375000
67.143925;0.053824;-0.329265;0.417316;202.795600;21.375000
-153.088149;-0.322944;0.724383;-0.197676;202.796000;21.375000
29.543327;0.053824;1.163403;-0.636956;202.796400;21.375000
77.886953;0.000000;0.021951;0.373388;202.796800;21.375000
110.116037;0.484416;0.812187;0.417316;202.797200;21.375000
-34.914841;0.107648;0.592677;-0.549100;202.797600;21.375000
-34.914841;-0.053824;-0.285363;0.900524;202.798000;21.375000
45.657869;0.538240;0.241461;0.329460;202.798400;21.375000
-18.800299;-1.076480;-0.153657;0.065892;202.798800;21.375000
120.859065;0.376768;-1.163403;0.021964;202.799200;21.375000
13.428785;-0.484416;0.065853;0.549100;202.799600;21.375000
45.657869;0.699712;0.021951;-0.065892;202.800000;21.375000
-40.286355;0.430592;-0.768285;1.383732;202.800400;21.375000
-77.886953;1.022656;0.285363;0.593028;202.800800;21.375000
34.914841;0.053824;0.592677;-0.549100;202.801200;21.375000
-2.685757;0.968832;0.329265;-0.593028;202.801600;21.375000
34.914841;-0.053824;-0.153657;-0.109820;202.802000;21.375000
-34.914841;0.000000;0.592677;-0.285532;202.802400;21.375000
24.171813;0.699712;0.021951;-0.505172;202.802800;21.375000
29.543327;-0.269120;0.504873;-0.461244;202.803200;21.375000
29.543327;0.915008;1.382913;0.153748;202.803600;21.375000
8.057271;-0.376768;-0.241461;-0.373388;202.806800;21.375000
-120.859065;0.000000;0.373167;-0.461244;202.807200;21.375000
104.744523;-0.269120;0.197559;-0.373388;202.807600;21.375000
56.400897;0.000000;0.417069;0.021964;202.808000;21.375000
8.057271;0.107648;0.636579;-0.812668;202.808400;21.375000
88.629981;-0.053824;-0.241461;-0.768740;202.808800;21.375000
-8.057271;0.000000;0.241461;0.021964;202.809200;21.375000
51.029383;0.000000;-0.153657;-0.153748;202.809600;21.375000
8.057271;-0.645888;0.065853;0.065892;202.810000;21.375000
-61.772411;1.022656;-0.636579;-0.944452;202.810400;21.375000
13.428785;0.269120;0.285363;0.285532;202.810800;21.375000
-2.685757;-0.269120;0.460971;0.461244;202.811200;21.375000
83.258467;0.322944;0.109755;-0.505172;202.811600;21.375000
-40.286355;-0.645888;0.197559;0.285532;202.812000;21.375000
104.744523;-0.430592;-0.065853;-0.153748;202.812400;21.375000
45.657869;-0.322944;-1.339011;-0.593028;202.812800;21.375000
-18.800299;-0.538240;0.197559;-0.329460;202.813200;21.375000
-40.286355;0.376768;-0.153657;-0.109820;202.813600;21.375000
126.230579;0.269120;0.460971;0.021964;202.814000;21.375000
110.116037;0.376768;-0.153657;-0.417316;202.814400;21.375000
115.487551;0.215296;0.943893;0.329460;202.814800;21.375000
-158.459663;-0.376768;-0.460971;0.241604;202.815200;21.375000
-40.286355;0.592064;0.065853;-0.636956;202.815600;21.375000
-56.400897;-0.269120;-0.856089;-0.724812;202.816000;21.375000
126.230579;0.107648;0.021951;0.153748;202.816400;21.375000
45.657869;1.776192;2.568267;2.481932;202.816800;21.375000
61.772411;0.215296;6.212133;3.843700;202.817200;21.375000
18.800299;0.376768;7.353585;4.107268;202.817600;21.375000
61.772411;0.322944;4.104837;2.130508;202.818000;21.375000
-131.602093;-0.322944;-0.241461;-0.373388;202.818400;21.375000
29.543327;-0.107648;-1.075599;-0.461244;202.818800;21.375000
-2.685757;0.161472;0.592677;-0.197676;202.819200;21.375000
104.744523;0.000000;0.548775;0.021964;202.819600;21.375000
-61.772411;-0.215296;-0.943893;-0.329460;202.820000;21.375000
-40.286355;-1.022656;0.504873;-0.153748;202.820400;21.375000
67.143925;-1.291776;-0.021951;0.549100;202.820800;21.375000
-61.772411;-0.053824;0.373167;-0.109820;202.821200;21.375000
-51.029383;-0.269120;-0.768285;-0.461244;202.821600;21.375000
-13.428785;-0.484416;-1.470717;0.065892;202.822000;21.375000
-34.914841;-0.484416;-0.021951;0.241604;202.822400;21.375000
45.657869;-0.376768;0.460971;-0.197676;202.822800;21.375000
77.886953;0.269120;-0.943893;-0.373388;202.823200;21.375000
18.800299;0.430592;0.504873;0.329460;202.823600;21.375000
13.428785;0.376768;0.241461;-0.065892;202.824000;21.375000
-131.602093;0.430592;-0.417069;0.505172;202.824400;21.375000
-88.629981;-0.645888;0.504873;0.021964;202.824800;21.375000
-45.657869;0.430592;0.592677;-0.021964;202.825200;21.375000
-88.629981;0.215296;0.548775;1.339804;202.825600;21.375000
34.914841;-0.807360;-0.329265;-0.197676;202.826000;21.375000
-2.685757;0.807360;0.592677;0.373388;202.826400;21.375000
2.685757;-0.107648;-0.021951;0.109820;202.826800;21.375000
34.914841;-0.053824;-0.856089;-1.032308;202.827200;21.375000
-40.286355;0.645888;0.812187;-0.593028;202.827600;21.375000
-51.029383;0.699712;0.943893;0.417316;202.828000;21.375000
24.171813;-0.538240;0.417069;0.109820;202.828400;21.375000
-40.286355;0.699712;1.163403;-0.021964;202.828800;21.375000
-67.143925;1.399424;-0.153657;-0.109820;202.829200;21.375000
-61.772411;0.000000;0.504873;-0.944452;202.829600;21.375000
-110.116037;0.161472;-0.856089;-0.856596;202.830000;21.375000
-2.685757;-0.592064;0.329265;0.417316;202.830400;21.375000
