#SPIKE measurement file - Tool Measurement /  Analyser 2016 (SPIKE@pro-micron GmbH)
#date: 09/05/2022 operator: 
#process: 
#tool: 
#material: 
#tool gage: 
#d = 12          z = 
#ap = 1          ae = 3
#vc = 45          n = 2
#f = 0.03          vf = WS2(4)
#X = 0023
#cooling: Internal
#unit type: metric
#note: 
#BTKaBlue Version: 13.5 
#READ Version: READ 1.2 SW-Version: 0x0008
#SPIKE Version: SPIKE 1.2
#SW-Version: 0x0006
#SN-Nr.: 0xa258
#cal tension: 2.685757
#cal torsion: 0.026912
#cal bending moment X: 0.021951
#cal bending moment Y: 0.021964
#lever arm: 47.2
#SPIKE position: vertical
#autoBM: 0.679718
#triggerchannel: Bending moment [Nm] triggervalue: 2.000000
###
Tension;Torsion;Bending moment X;Bending moment Y;Time;Temperature
[N];[Nm];[Nm];[Nm];[s];[°C]
319.605083;0.242208;-0.065853;0.505172;521.322000;23.312500
298.119027;-0.188384;0.636579;0.549100;521.322400;23.312500
367.948709;-0.995744;-0.153657;0.153748;521.322800;23.312500
357.205681;0.026912;-0.241461;0.285532;521.323200;23.312500
384.063251;-0.349856;-0.021951;0.065892;521.323600;23.312500
335.719625;-0.780448;-0.504873;-0.636956;521.324000;23.312500
330.348111;-1.264864;-1.207305;-0.197676;521.324400;23.312500
319.605083;-0.780448;-0.197559;-0.329460;521.324800;23.312500
367.948709;-0.349856;0.021951;0.724812;521.325200;23.312500
239.032373;-0.565152;-0.285363;-0.153748;521.325600;23.312500
308.862055;0.026912;-0.329265;-0.636956;521.326000;23.312500
357.205681;-1.372512;0.373167;0.329460;521.326400;23.312500
298.119027;-0.296032;-0.153657;-0.461244;521.326800;23.312500
287.375999;-2.018400;-0.943893;-0.065892;521.327200;23.312500
394.806279;-0.618976;0.021951;0.768740;521.327600;23.312500
400.177793;-0.511328;0.021951;0.373388;521.328000;23.312500
384.063251;-0.995744;0.548775;0.065892;521.328400;23.312500
357.205681;-0.511328;0.680481;1.032308;521.328800;23.312500
362.577195;-0.242208;0.153657;-0.065892;521.329200;23.312500
239.032373;-0.780448;-0.636579;-0.197676;521.329600;23.312500
271.261457;-0.565152;0.241461;0.065892;521.330000;23.312500
314.233569;0.349856;0.021951;-0.241604;521.330400;23.312500
459.264447;-0.080736;0.373167;0.988380;521.330800;23.312500
405.549307;-0.188384;0.592677;-0.768740;521.331200;23.312500
335.719625;-0.242208;0.065853;-0.197676;521.331600;23.312500
373.320223;0.080736;-1.031697;1.295876;521.332000;23.312500
292.747513;-1.372512;-0.197559;-0.636956;521.332400;23.312500
421.663849;-0.672800;-0.241461;-0.065892;521.332800;23.312500
346.462653;-0.834272;-0.592677;-0.109820;521.333200;23.312500
432.406877;-1.372512;0.329265;0.505172;521.333600;23.312500
357.205681;-0.026912;-0.329265;0.285532;521.334000;23.312500
357.205681;-1.426336;0.021951;0.549100;521.334400;23.312500
298.119027;-0.403680;-0.680481;0.329460;521.334800;23.312500
314.233569;-0.780448;-0.592677;1.427660;521.335200;23.312500
394.806279;0.080736;0.021951;0.241604;521.335600;23.312500
244.403887;-0.242208;-0.680481;0.109820;521.336000;23.312500
362.577195;0.080736;-0.460971;0.505172;521.336400;23.312500
276.632971;0.080736;-0.768285;-0.680884;521.336800;23.312500
367.948709;-0.726624;-0.460971;-0.021964;521.337200;23.312500
255.146915;-0.726624;-1.163403;0.812668;521.337600;23.312500
222.917831;-1.211040;-0.636579;-3.228708;521.338000;23.312500
287.375999;0.511328;-1.426815;-3.228708;521.338400;23.312500
367.948709;-0.080736;-0.197559;-2.086580;521.338800;23.312500
373.320223;0.026912;0.109755;0.768740;521.339200;23.312500
335.719625;-0.941920;-0.109755;0.241604;521.339600;23.312500
298.119027;-0.242208;-0.241461;-0.197676;521.340000;23.312500
314.233569;0.080736;-0.241461;-0.417316;521.340400;23.312500
421.663849;-1.211040;-1.295109;0.109820;521.340800;23.312500
378.691737;0.242208;0.548775;-0.329460;521.341200;23.312500
367.948709;-1.049568;-0.768285;0.417316;521.341600;23.312500
378.691737;-0.618976;-0.812187;0.593028;521.342000;23.312500
405.549307;-0.780448;-0.680481;-0.153748;521.342400;23.312500
341.091139;-1.318688;0.812187;-0.417316;521.342800;23.312500
373.320223;-0.888096;-0.197559;0.153748;521.343200;23.312500
389.434765;-2.341344;-0.636579;-0.549100;521.343600;23.312500
314.233569;-0.672800;-0.197559;0.329460;521.344000;23.312500
271.261457;0.618976;-1.031697;0.461244;521.344400;23.312500
346.462653;0.242208;0.460971;0.373388;521.344800;23.312500
308.862055;-0.726624;-0.636579;-0.680884;521.345200;23.312500
308.862055;-1.533984;-0.065853;0.329460;521.345600;23.312500
405.549307;-0.834272;-0.548775;0.197676;521.346000;23.312500
179.945719;-0.888096;0.899991;-0.065892;521.346400;23.312500
480.750503;-0.296032;-1.426815;-0.593028;521.346800;23.312500
287.375999;-0.672800;0.197559;-0.109820;521.347200;23.312500
346.462653;-0.995744;1.339011;0.021964;521.347600;23.312500
330.348111;-0.511328;0.109755;0.153748;521.348000;23.312500
405.549307;-2.179872;0.109755;0.417316;521.348400;23.312500
228.289345;-0.726624;0.021951;0.549100;521.348800;23.312500
324.976597;-1.695456;-0.065853;-0.461244;521.349200;23.312500
314.233569;-1.695456;-0.987795;-0.593028;521.349600;23.312500
341.091139;0.080736;0.285363;-0.065892;521.350000;23.312500
222.917831;-0.349856;1.075599;1.339804;521.350400;23.312500
335.719625;-0.296032;0.548775;0.680884;521.350800;23.312500
373.320223;-0.242208;-0.065853;-0.109820;521.351200;23.312500
367.948709;-0.511328;-0.241461;-1.515516;521.351600;23.312500
239.032373;-0.618976;-0.680481;0.329460;521.352000;23.312500
292.747513;-0.618976;0.417069;0.153748;521.352400;23.312500
308.862055;-0.296032;-0.065853;0.724812;521.352800;23.312500
378.691737;-0.618976;0.065853;0.373388;521.353200;23.312500
389.434765;-0.780448;0.241461;0.153748;521.353600;23.312500
201.431775;-0.941920;0.197559;-0.153748;521.354000;23.312500
410.920821;-1.103392;-0.065853;0.241604;521.354400;23.312500
282.004485;-1.049568;-0.241461;-0.153748;521.354800;23.312500
410.920821;-1.856928;0.329265;0.285532;521.355200;23.312500
346.462653;-0.134560;0.153657;-0.021964;521.355600;23.312500
351.834167;0.242208;-0.109755;1.383732;521.356000;23.312500
314.233569;-0.511328;-0.153657;0.021964;521.356400;23.312500
341.091139;-0.349856;-0.109755;-0.373388;521.356800;23.312500
421.663849;-1.264864;-0.636579;-0.680884;521.357200;23.312500
389.434765;-0.511328;0.285363;0.373388;521.357600;23.312500
362.577195;-0.726624;-0.417069;-0.153748;521.358000;23.312500
335.719625;-0.026912;0.417069;-0.153748;521.358400;23.312500
308.862055;-0.672800;0.460971;0.636956;521.358800;23.312500
