-5.438e-41
-5.4132e-41
-4.9094e-41
-5.0412e-41
-4.9446e-41
-6.3528e-41
-4.9375e-41
-4.946e-41
-7.8581e-15
-0.46889
0.12683
0.063195
-0.51975
-0.10303
0.013727
-0.088233
0.65738
0.42295
-4.9086e-41
-4.9186e-41
5.0074e-41
4.9233e-41
-4.9759e-41
4.9047e-41
-4.9478e-41
-4.9296e-41
-0.023212
0.38842
0.036327
0.21999
0.15674
0.015012
-0.16643
-0.68181
0.55584
0.034589
-0.077806
-0.10043
-1.4706
0.11268
0.17473
-0.42771
0.16109
0.75241
1.4256
0.61504
-0.1485
0.075021
-0.25832
-0.77069
-0.58994
0.7101
0.15509
-0.68581
0.21575
-0.26806
0.60614
-0.97914
0.021884
0.17451
-0.13263
-0.14783
-1.4582
-0.36792
-0.13552
1.1785
0.21342
0.17453
0.56002
-0.74627
-0.57427
0.51969
